event_id,sigma_x_first,sigma_z_first,sigma_x_last,sigma_z_last
101,177.51788583662872,17117.573859002805,42.22705378405578,243.68105193923765
104,13402.78709311073,100123.63514902533,1754.651608300204,13619.475174706065
105,63781360.91367312,63781360.98954801,14.444716650282928,211.69534824168124
106,1787.2173049066384,69755.75278556504,696.4732549921554,28295.830138931273
107,38.18925347980992,6792.081779440162,26.23018756166075,171.88928796852048
108,63781360.913672686,63781360.951528735,8.34183058007089,330.51581411058334
110,75.76289855704901,1333.9358748944735,32.552312313169686,255.69247821832943
111,30.19655831927772,3776.8794774486323,9.806209468434442,18.02665932420976
112,364.4493544994979,15100.069903093086,236.64808357968025,3999.850879959713
113,152.26262799698006,9337.807566816271,56.83588313267912,159.60106651628234
114,82.70231980712182,15587.00850817064,166.02346308310095,294.14288344395186
117,114.82871984452686,13681.845758906375,29.487011115228174,555.9482834368226
118,36.554371011553734,19452.67612397,23.622192928117364,3975.2728536160635
120,38.35482184267774,1254.4820109198326,19.984558092526424,30.897091598253137
121,41.71326692954739,2719.244213285047,13.345402907325598,121.6960770015118
122,1406.679941724043,34290.17141008385,31.0887892427409,122.79371705440786
124,63781363.00000005,63781363.0000001,63781363.000000045,63781363.00000005
125,290.2781353932173,683.2264837305403,34.31261814129005,73.25134345770856
126,75.01306121615163,29165.314311095513,74.77119884891935,30360.93671984801
127,12.992381510034132,1352.7007266059584,3.8848179109578003,19.560733029581204
128,612.4112235640416,28886.350296854715,490.16570186166217,20281.046245765076
129,548.9582516165525,9702.37403294146,159.43419628921276,395.419198561775
132,13.932006573932876,232.27723444817497,8.173393532772684,74.72314125663596
133,63781363.0000002,63781363.000387,2.6556748643812833,16.444561371101006
134,51.91405533399439,282.366045980356,28.296957777069245,73.25948920597321
135,23.013011741569283,10578.707458946936,63781360.91367141,63781360.91369952
137,47.852943920030334,23837.61993707472,5.463170038335576,76.88710362122418
138,63781363.000000246,63781363.00000362,4.826421853333069,7.147232781478988
139,63781360.913671374,63781360.91367258,8.289071376504008,33.9495632646142
143,147.33928857770758,4244.858549611445,15.81619242552181,230.66055418044314
145,8.311512088992156,175.31372426580188,4.678135675611493,6.330515162792038
146,99.31937838744138,2873.083146170775,72.80380709584601,483.21911278282187
147,108.50893304390998,10833.98137514662,28.14094387149673,156.7944488487162
149,31.827026954894958,1321.9089371886666,21.196798409523026,69.18403455212554
151,565185.5434451972,3867641.9923739852,564573.065331174,3869116.5049950206
152,53.33733379577518,1698.538935768482,56.68154348272437,260.8658008243583
153,502.72250798978365,3806.6906459312668,34.88347383165719,133.922318834946
154,122.09638102754006,12888.567834064217,114.92206334762143,9162.80339576462
155,3892.195871139286,606955.9258464461,4080.5076960959636,611267.5013582489
156,63781363.00000239,63781363.11197995,48.056293196920414,2325.8280749930486
158,63781360.91367151,63781360.91536941,4.784659500366329,23.015022303788438
160,190.5628733019592,1889.13490064466,188.26820797004385,252.55890566686767
163,75.89249996548146,3616.8036307783395,65.5161315751261,376.4212577326629
164,516.2122235717806,7224.181105716546,445.5892141725148,2319.141410360323
167,1069.106517219119,249213.10571494236,1087.1709238514293,242148.06075447274
169,125.94309215082016,7980.699262120533,18.148997912797842,170.33396285045941
170,45.66020751485263,4911.956665436115,14.612932689904522,84.90964787070801
173,36.96463414640994,6462.866068112779,12.752482620325052,165.3131417297542
174,441.8585508759484,4140.603277530109,353.45830289632494,540.6813827345292
176,39.630346534588014,686.286407499786,14.942724919509136,159.7947113915459
177,166.39613471389012,98346.75098992235,177.65720698426566,100661.14140295515
178,155.66553830219772,14121.220549964817,50.30568162945057,2080.768587701198
180,63781360.913671404,63781360.91853502,3.2439244484210774,21.078496158817565
181,104.38867578046883,13499.490701804856,90.08764028601216,11783.195630209271
183,63781363.000211276,63781363.630469665,63781363.0000694,63781363.08286733
184,317.0682611718467,55210.8975589459,64.03836800018,3178.1723665612453
185,298.4936448577457,17892.152351500372,34.68160425262798,160.6107887423715
186,79.94295627946322,516.9703387901609,38.19745093665441,94.43801369421595
188,207.32581260577422,25316.022107248828,109.05660023053493,267.8890966494933
191,35.15384037024693,18152.88360371315,21.246051246201063,3144.6442734670118
192,359.5413266173373,5729.8644143802085,16.63899510965848,64.36165007541581
193,50.61715312121198,27491.249662786264,24.5387562610847,5135.236669120382
195,54.6404846278746,1359.4335115973215,14.986742520278243,29.074171287565353
196,925.7483003798958,6195.6545004205955,14.97776324008151,35.81034101835653
197,301.4178008024853,4552.1770359293205,301.30299285099323,5062.933686179225
200,298.97865438881365,9466.503179542906,124.6021656686085,408.0677237880441
201,247.04578965460328,345.3781255174715,11.861192008496483,14.115122748910833
202,25.96234351015043,8962.768065707458,4.771040585144696,22.696587433837287
205,192.14699370737713,3128.2607624838884,25.479997822369015,28.481780725885887
206,125.20137828430894,56725.88395688563,104.92246334843938,43223.69878823294
207,141.21583748891516,6233.237900973241,446.55912879741516,1753.7299644322322
208,63781360.913673066,63781361.24754216,18.426388093822194,418.09579177283416
209,302.361936310647,3846.9883112990824,12.374006888699519,26.580260815201786
210,36.91456156693593,4168.076544160684,69.27414875252367,2740.728454306622
213,21.34107661614529,3240.2305316707184,14.991616694824693,67.83722163012997
217,84.83779269649546,9359.977561294738,9.760152956669796,1613.4822417312776
218,95.57097598736804,5236.615668566242,112.7877057214464,314.58327653630886
219,489.5322503902781,1881.8190885415122,488.80995524622347,1858.1502619799883
220,63781360.91367151,63781360.9149392,4.646463677093702,19.01168535148673
221,76.93399376642249,5796.035606633931,31.53566042892497,773.5730157664024
222,75.56558380779464,8945.572198866565,44.36732569592834,497.2940771359006
223,43.8044985213537,168.96579925263546,42.874500781907315,167.29873958367216
224,160.28241203583735,2277.050155908742,161.3041521881648,2298.6680648236174
227,448.2755125508613,6446.244123109671,72.58091841527873,95.12974526385594
228,29.3737207994475,930.4871668478636,9.38060154651906,27.99863710425427
229,30.67847686179218,1129.4051099246317,15.895496824519912,77.16733396805328
231,22.50657296817348,196.10668567868234,22.379651970318957,186.6970163813689
233,63781363.00000731,63781363.00032792,63781363.00000167,63781363.00001785
234,344.1371412861125,58904.07945441165,20.043193754325166,227.35798595750435
236,103.19431808869592,5320.64494799776,144.04697719512268,236.49406364475297
238,50.70558333406442,1191.0612123685855,11.984526664158999,20.883998739164284
240,477.1642191758698,5997.9704622509125,577.9826021723347,582.3126965139784
244,45.71214765288393,769.0198575882538,58.03046036829637,125.58566839365932
247,43.022622112957535,3701.8250117923794,42.37093874607922,3548.855464288373
248,58.82902460760668,1904.2373765257346,58.76076142853887,1913.7265627342083
249,195.5438085886444,4954.985940961077,69.32577050553509,756.7461251376977
250,180.42153664487154,3784.872358377139,5.698062386367832,22.392441439106936
252,453.5588852147888,11913.269193676473,453.22786328346626,13053.71489436658
253,55.66338971641407,525.3733452269778,33.96250536502764,34.806195215654306
254,518.6131877094772,22379.66815257514,519.4094909726571,22496.45091967665
256,100.77582854523759,1404.7918643340454,17.069876960237668,17.788672149543853
258,86.6668657948079,1714.5505067001268,9.727862953685793,11.811068183462204
259,97.59325946608789,57378.59416061122,22.42689102067754,91.48423038040066
260,461.7247865276596,2396.4675075917266,55.87529241422865,118.94402363043751
261,18.387008242525418,9935.965731137909,63781360.91367141,63781360.91367612
263,130.0008732640595,1494.7799635887336,62.428610959075485,958.017371961642
264,27.507244555757335,1432.2875849623688,18.74613074809664,229.29380441717316
267,156.08630450608248,1135.6050418009931,14.690985007784048,15.543867264770968
268,73.028592308055,95.82529292333324,68.8572694372395,88.09261170493065
269,63781360.91472946,63781431.38022044,39.3550331826273,895.6389548587878
270,289.45071115465,13726.86273315835,2.9409410647496044,12.242372461875581
272,207.14542847759463,8959.588968369178,34.96810229133271,129.5367780150925
273,28.94120986060513,18995.28947886706,6.678085251414817,806.6109029950012
274,44.6729247261913,5869.993841883039,53.10185180633444,223.70091763218576
275,111.98264040406103,5678.301140982136,18.029289437324525,79.80321178972756
276,516.1525008390367,12063.563886224289,21.536356567113078,98.14815550576041
277,470.2045678804366,248938.14089221667,511.3641282813649,535.5811525269381
278,14.783349778571015,203.17474983316626,5.526380012827139,17.131983544887976
279,111.97579927952772,650.6085936911627,41.704267536555015,86.72035398320614
281,45.09756405570048,7512.58137147868,9.86403115408929,58.899359097591585
282,432.4448535361782,123795.31651525655,77.85830861289271,227.34193677565594
284,166.02468843908952,3387.770650660879,4.091380353371262,14.336145414374121
285,19.29603058240829,6114.764032877256,4.206587014625394,22.69845138338675
286,28.180829079340228,3680.2129909668,21.352182632763384,103.15246275074331
287,574.3052884832836,2780.055996491581,60.35497676901958,168.75086370149563
288,439.3570674901209,22035.155514538164,174.79356940785436,2514.5750114217976
289,549.2484713757641,31754.12056015112,665.0910419330784,8003.852458734565
291,63781360.91367136,63781360.91404117,1.6488596055987454,19.150359520321892
292,922.9895588153586,59841.949758761555,28.115862206528718,687.1741534847002
294,311.7458904551923,1850.924077605322,311.70884518607966,1848.1480664229832
296,73.1628720608767,54236.60561608491,46.887113710739904,985.7813140632425
297,75.50223796925354,346.23978229626636,24.302984548062287,130.41456716541094
298,602.7702229107127,272209.45044630126,444.3630113112135,172953.70631265038
299,400.7805049783926,106296.71676198395,171.695472524301,39361.76695953597
302,37.82849586997089,1526.992189581346,15.93557363546365,167.74726265494957
303,1686.5760508847295,36096.874028163315,1016.9937318597689,16436.731563579913
304,99.96532078754659,4054.536322592973,19.17309053537563,107.12453066273454
305,22.23885144626421,651.4667879825412,15.008936906453007,110.92075591302512
306,38.22486952324005,26912.750641297076,6.2390882759111115,368.5856517129612
307,36.43817393394644,447.8059106321262,12.684529509913903,28.58720321846374
308,2676.7542763270467,31788.571074692223,1229.9680942303376,8347.464061315324
309,613.019560843587,4739.30784607342,613.2107856676788,4315.145572039824
311,50.402659352221484,13015.116054749771,7.58985240992,29.16816549527453
312,214.7393229450229,48585.40786960164,199.16896137928384,44543.6346482794
314,2470.269483148402,167608.87985416362,730.9995691150542,30361.837466423924
315,63781363.00000029,63781363.00000758,3.9783920720865,6.368683596241129
316,52.1654579412789,2132.8627296983786,8.900210403088382,939.6911863690704
317,307.5781710121693,29643.334576007113,25.673002294550923,199.3301325153655
319,164.7319145453342,60490.866736919095,140.34889751768827,41729.24678440118
320,23.348572924423248,7324.637833636464,26.804920840423343,6442.752609754898
321,109.76000346032144,4135.387129618852,12.188863703848172,106.544756790896
322,91.03486504891146,1985.34231670074,84.30390818625257,801.2344361681783
323,588.2386545892117,13325.36317301843,587.9551138909964,12667.989868613855
324,59.2052731246032,11160.041838089073,59.3958425829413,11674.46348156171
325,274.4715397070839,85809.83335650738,273.3416265651998,53176.153495052546
328,557.5628226902519,9737.123666310628,325.62451445637066,536.7864048811941
329,144.67974901165587,2705.8841354378455,76.66415587870571,91.21359594867428
330,27.2135574653949,3176.9225361835206,7.1045412551164295,26.696004836380386
331,120.20287941307376,2912.4796417126613,44.243158870146225,438.5363040426521
334,63781363.00000039,63781363.00110026,63781363.00000037,63781363.00001178
336,97.18584034351923,29080.961155835772,41.74028783886262,110.05109955919441
337,341.89168514426115,10133.957651365921,280.6731976243557,3086.50976749373
338,424.43602851733607,98295.79778094211,17.399756823613377,295.60737808282784
339,94.91169230587634,8602.00443000681,23.55875750038803,234.24206273109542
340,43.867656593206235,2921.8371035304676,16.14945410568517,115.12439884058305
341,52.64547324057817,105.68107459507766,52.58999779149147,107.00204999182786
343,63781360.91367351,63781361.31229547,63781360.91367369,63781361.231372006
346,77.20626749049936,4777.797805159401,12.739078219421812,37.88982041993821
347,135.07014485187682,7960.39325927428,16.019671488425764,103.02216468037624
349,89.75160121357709,12056.809324799966,97.55976875289726,583.4407972029807
350,231.8416161607639,3777.564985708692,232.51428246655183,3837.4450145203436
351,172.2151055877425,24740.58699380321,26.433826036216807,645.9687579729507
355,2004.9271361927415,1121474.0503218353,2025.4550865973572,1119950.4181222285
357,96.22340897283111,4122.61899773561,150.2935560577964,1300.8818165801056
358,41.65798806487662,1833.8402612558648,10.665447058790612,27.552280670123114
359,87.2832375662599,10000.35665212946,95.83747884518472,1274.9931591555187
360,19.35733623352374,10733.895656829247,63781360.91367141,63781360.91369962
361,63781360.91367243,63781360.915235825,4.303790636736104,17.26631321159733
363,28.941209861871656,18995.28947817654,6.678085286102238,806.6108911151823
364,54.722405526862275,6607.712933497058,16.749131164878083,130.8778295880134
366,971.4258867435907,77361.00390935576,29.476601342154062,56.95621795199106
367,75.88570253617038,4725.103364050456,140.53952399308372,404.4630373175131
368,148.192391468139,15216.238772613999,73.88244718049005,4297.572848132036
369,41.353122424818956,511.9741121340679,8.92673112277598,33.35033338514251
370,63781360.913672894,63781360.98313552,63781360.91367156,63781360.914516225
371,407.99461358077895,11248.451563522618,58.53011524329176,168.99849991029473
372,535.209573571806,12812.608346335619,71.19422705914806,84.86852163357167
373,63781360.91367139,63781360.91367292,8.563218196777514,38.64029540941761
374,12.21713168942917,51.2318949816616,7.741632265311,42.52481809214195
376,25.778625908576426,1645.532168320209,11.012908614974407,109.42515520707488
379,291.365541871274,438.1469467896844,46.87062725637914,61.50019731120167
380,61.51946994995118,10586.245930604535,11.040008098224055,79.70811927929076
381,22.983567909025027,227.47003503532247,14.903546177036652,20.07280131694826
382,152.11205419502258,7125.859974680271,19.760108916190703,43.151700564448866
383,298.0133790697013,4057.1737674849583,45.36513822349205,47.93272679777627
384,158.61542718693408,25970.57967937136,54.96606409240063,440.26981959913724
386,49.69379442707459,24355.54638502215,33.343475032983385,10984.035228959061
387,18.288785754723037,7252.939885266217,18.238338955652765,1649.8350022197617
388,30.40990384281024,1364.234735903984,34.306095246483856,59.66246724583759
390,327.56383113203054,1955.3927414486598,22.619833170361947,66.13813937482588
394,45.620296031780775,9804.164647701811,3.5631716857568474,26.68527989266995
396,38.667413055391705,26496.889987177605,6.1447127252002245,332.4417413837116
398,33.10596842983715,8164.497284079754,30.034887341523934,607.9301641679004
399,347.46384945282796,38730.917705181055,332.3661962866972,2718.291175204824
401,82.21507031765249,22269.936514372763,4.868270458315959,23.87072720623927
403,124.39767637296772,2467.694768080941,36.560145214285726,126.61492478393707
406,23.07229754222575,1441.1531364623372,8.194054519015191,11.02805054840287
407,8.822061123799914,20.941922580389477,6.913460302068252,8.20550256697492
408,111.01892429265673,10781.919636265335,61.040780714727724,1231.6145255186989
409,268.65315254950445,3831.127217594328,107.43476295390722,643.3044836774692
410,504.1705649931909,24214.699280447872,108.20800414665827,361.2134603331659
412,90200465.63072722,90200465.63072722,63781360.91367144,63781360.913676284
413,97.76991039209531,15882.867206860547,28.32216067719608,405.99554740748374
415,104.62986773029844,1827.1479872418367,54.1011102995368,64.51752052968699
416,29.875010096522878,1851.6643874552205,14.132599425293916,16.910760441075738
417,78.83929395507361,1427.0536197173308,10.802692122504082,49.90020123685843
419,508.4146259985277,2126.3399661240596,110.10724902777886,614.6129994000396
420,14.059454571314916,306.43669225086904,12.265229353576041,55.560025678338036
423,205.93796331403243,17831.560807241793,193.56939732925665,7349.732360281456
424,209.53266645593067,38550.17739052636,743.4078197618352,5845.381454037104
425,2570.843135261329,173193.904492772,1996.8697071204213,77645.27867640692
426,212.55875203452536,9861.32932641843,8.823726050470853,45.58268141591974
428,699.3099891960078,103029.82710763598,292.81237209550704,23976.16691481103
429,187.54147684965466,8888.041938264614,19.44176628119783,97.08601613114479
430,139.81569486686794,5266.76567563889,68.32492792085942,83.62474821056192
435,638.3070373777366,221775.82922001925,746.9215816765309,145458.39456704492
437,72.28936188469179,2268.2583679430563,29.03104634398533,77.9263250505571
439,57.530245155426634,11630.389564245574,38.02913430403402,853.9284462856062
441,63781363.00000013,63781363.000023745,63781363.000000104,63781363.00000216
442,13.424140703376976,111.25212597928628,10.317821524156951,24.263135042735087
443,43.05329085755535,3595.286218066743,31.220470810955643,92.21009019101734
445,110.48093722138175,18088.98320569544,39.86662939839775,159.56720919722832
448,66.23263259829967,7693.46497469045,22.704278871639172,611.8177859160911
449,13.871820015904218,211.1108193036994,4.64268745288742,12.616382140167618
455,121.61160798208624,1631.2688469806512,120.63250128633061,1560.9419779485277
456,141.817869259355,13995.977281080737,98.04931813693604,8803.838082918219
457,130.3775533850736,14254.736585273671,30.751138220457058,850.1843570781239
458,42.95248132723877,224.5014467582243,42.953039955879646,224.50338400051461
459,14.643489808789537,2841.306365207433,63781360.91367136,63781360.91367207
460,671.3115356763723,69388.02893902878,244.11033468685693,5834.703937490391
461,109.0512593828649,26144.916742254278,111.36869079497208,26545.652436829463
464,27.998552604764043,1064.7931576800577,11.242768461041733,21.068570131242026
465,204.64466648304565,2118.0469535007883,29.86249377814734,133.22439704358155
468,78.33375519969256,5845.333029947214,160.04254150255719,475.3886464338532
469,112.86759933816374,37679.58870536363,115.41593199117334,238.27684336187573
470,23.80725519876322,2586.013205560773,5.026044127240223,18.850739322241107
471,209.51229660113452,10161.84578347559,13.991730622995313,169.80355451581633
472,42.508549540653675,3010.2180169069607,24.453075358587927,112.07392676157174
474,61.904037171212764,4283.547703079987,17.365875808041647,138.89268331559293
475,10.411878237333221,257.02498556226874,6.712927158156104,30.53021186746547
477,219.71403279273903,2847.761421135983,18.76125989042173,102.9090552722856
478,51.36838578287087,4718.564078372896,41.01335554069675,909.2500734188216
479,228.56247916079712,16894.242018251454,227.88552734473157,16809.24352327054
480,39.935268223714196,12570.89876099017,19.215044123081732,850.1263807737033
481,100.07913087971046,24918.23314780175,40.511919511584715,470.7890591911128
483,45.41438573397455,7094.382329599961,13.962871527543113,42.47582737304527
484,138.32490130490706,995.3048476917066,138.34833387463874,998.8241928168703
485,29.20200211995897,1207.5748939235093,27.56061197139667,156.97906362056432
486,95.22806348800863,7570.136650117057,92.34044716860225,7076.163829838573
487,102.45146356057246,5042.716680313493,25.433648952414,62.83909071082451
491,752.6871307782933,5026.5913648933365,44.92069200164056,198.4789397867581
492,1936.9977612467085,34292.952434523824,1897.1653691681172,33856.90540946822
493,191.09749602447513,5192.4987918965635,228.16970921093318,1036.8152451971464
494,63781363.00000192,63781363.00054913,4.894815403869571,5.292648304436779
495,5.894703694348493,127.38679976954997,6.181073876283135,34.92867831106117
496,298.11130058996497,16368.297918243008,62.37516334914497,3998.0990697898665
497,516.5407652903651,15675.163896413955,796.4523729587269,7165.655089969919
498,36.90990407600241,12121.13947274863,10.07018450080173,32.35859146396109
499,33.30806126715605,2715.9513244013847,55.37943842560323,1897.0919686762309
502,1207.813751052314,109044.09679826954,129.9872205685551,736.245537560602
503,63781363.00000017,63781363.000221655,2.786283968474607,18.249014716683163
504,659.7162143513427,40622.50547844062,59.80678282106177,244.33300087053266
506,76.80138662102985,2121.0615154505663,20.753409273644916,158.30101290046383
508,361.09512768754723,29143.685431232676,359.7104305122384,29664.05213941159
510,52.25033620639774,27153.175542132536,35.87623259837004,12889.115777042241
512,18.813530658566123,1030.3026774248435,5.830189524004644,29.793813553544542
513,1144.4620344249925,100367.26993798345,384.67623397182086,19511.538248422094
514,1240.1462860677848,123054.7892145721,823.3496317368764,52696.022530427625
519,87.49541235914856,1434.066342328146,15.238359820512159,15.44432356360288
520,267.40291806824956,26389.401041639296,208.32821926163408,629.1481102639968
522,159.48343161356698,40304.778458622895,20.07643681463246,588.0463030951695
523,16.218731794467605,682.9119823622634,2.872128149234164,3.0533636651085936
524,454.12730840165284,34905.308003860664,278.09441175875617,19163.24011850056
525,25.915748353863385,4132.465523872591,60.11497012443254,130.40196351123703
526,85.91373000433092,10122.539739719678,36.18915996359114,897.7620754429614
527,63.733844983870945,2563.6680247825416,34.44144475858597,134.5978842985427
528,63781363.00007283,63781384.527109854,63781363.000068665,63781383.12719732
532,63781363.00027538,63781364.11333234,30.90633708673882,413.21069070411244
533,63781360.91367193,63781360.91392103,63781360.91367155,63781360.913671605
534,234.9435142649445,48051.637431952695,208.08032173660706,41833.38844894466
535,743.7097864842538,13357.29041617816,101.22293545445285,244.37749634812332
536,272.10886062333356,5463.7399051390785,22.65967071941542,42.267163656024685
539,343.92695250732066,26608.561027188105,347.90265718796746,26803.986705251664
540,35.2263417247851,396.2186152658426,5.414788855928567,24.95326065793891
541,64660.89152558402,261887.7198993791,64576.92242329838,261636.28596774407
542,12355.829243210004,55773.05806977377,915.1769719509177,4529.342340874445
544,206.35728108684648,9399.290248394049,26.30952961621648,887.8134807039612
545,63781360.91367136,63781360.91419039,1.6087879560176608,17.57029363834229
546,26.408780826333476,779.1193786666597,26.01591981936246,64.85618636642306
547,51.31467850598228,671.5256218056738,74.10420255003784,272.9384344704989
548,520.792085612126,38811.59789655931,33.18501160837114,298.674031138622
549,126.4156634101039,10711.612638705881,24.97853464475942,345.0842813024932
550,5.331396023770253,86.93255107924179,63781360.91367138,63781360.91367141
553,66.35484047918975,877.3212726194544,9.049811961888985,11.188991281553665
554,40.02936111455131,4387.808604560234,30.886536654672344,1741.411918658286
555,25.348803580860796,276.70042354009655,22.07762765305215,234.54643675390287
556,320.6493271635749,14989.032541154278,48.91997407661492,99.02123496172987
557,50.86124349444539,5951.201457244841,12.096406970323208,279.68974765051894
558,112.88656939431773,3317.8618080574497,9.598738167223678,61.07449679903918
559,61.375482480565104,9023.322706217165,328.36058168745154,1857.3784690604655
561,182.10878146219292,5522.52572271087,182.20761993206403,5743.481004034614
562,42.97420224166137,3534.13656363913,42.9699465108187,3557.5435797829878
566,77.17307299628445,4145.790794948745,80.04207262466528,1283.6956627922775
570,520.7655475773311,1361.2787199449333,10.233793944728149,11.29295641679697
572,139.5174054798331,6112.775010374244,16.836399505489542,277.0322335095424
573,306.28989236173334,6425.535105671305,86.15189811398038,110.53378042937926
575,42.177745438223575,2198.922997570189,34.882019636263536,472.50956569121513
576,25.603776418064832,7204.8200690779095,1.6318320780666988,9.738224921356686
578,63781363.00000005,63781363.000072174,63781363.000000015,63781363.000000186
579,97.13343188457738,11580.549876700323,24.139743643902197,122.31119634222682
581,64.31910163995089,7979.554097324935,63.763774639210084,202.31513063130782
582,20.93878688699135,880.2156400544818,8.179778176109908,30.656589838687715
584,23.517270566237364,1863.1940367187303,7.7117283584812295,19.314680717266608
585,23.68675323693586,9198.379459761714,7.647475057945983,63.913568934978315
588,349.4007586317758,6455.747100771794,70.11257620517291,86.67192409605065
589,51.85906534138719,25740.243467203974,35.01120118592394,11920.381591710438
591,346.16576115027084,8713.168209630065,247.18318711164443,6134.249752166823
593,93.10493116087677,20596.98691440073,32.910778214303356,1225.3451636242346
594,63781363.00000012,63781363.00000013,63781363.00000006,63781363.00000007
596,41.199108614562284,2538.088213247216,14.126957919885381,63.171242917570446
597,62.838804658697356,307.21144375678034,16.032852711113172,36.39026704714231
599,18.76504428801099,341.86281911667356,6.272005438153688,7.297312967025398
600,745.4411199167231,18760.211065818046,340.34443043677135,4652.747910044645
602,319.9230218148994,16278.916109529117,319.56990764634145,15589.505509590332
606,11.439399961971558,444.82374271334004,10.616330522214355,357.4438322885614
607,40.0658179558301,1558.3677813594365,30.20198889523385,75.49132664318888
609,103.79267929001767,3744.9980437704617,34.76966055260376,40.55432368524584
610,45.87179866259754,2556.5750543413565,29.037451287823888,83.70725116874176
612,162.254442086813,6508.065585580199,20.733270477152626,49.057591255244986
613,24002.57074842889,3838690.0606061304,25239.694891332736,3991420.06618935
614,36.551909338508835,11879.800044224308,9.803956699660793,28.50925515618613
